"emotion","intensity","statement","repetition","gender","Amp1","Amp2","Amp3","Amp4","Amp5","Amp6","Amp7","Amp8","Amp9","Amp10"
"3",0.533333333333333,0.5,-0.5,-0.5,-1.04021108117634,-2.14648920138954,-1.72873220547647,-1.36763810140269,-2.54350434202615,-2.57684144131741,-2.42318565938106,-2.64133126585825,-2.07383298738485,-2.62796490421295
"3",0.533333333333333,0.5,0.5,-0.5,-1.34172813216609,-1.53732788389886,-1.63556945126066,-1.53124994452891,-0.444856956644206,-2.44476808773211,-1.67601777311474,-2.20314548810746,-0.50720849171605,-2.04973597227338
"4",-0.466666666666667,-0.5,-0.5,-0.5,-1.69608444883731,-0.985191526923654,-1.4409627153543,-1.87324462721865,-1.84122789325082,-1.7299888709968,-1.89911604282364,-1.86163993751923,-0.711103613860223,-2.22368880950667
"4",-0.466666666666667,-0.5,0.5,-0.5,-2.02630636791637,-1.66666974126472,-1.69984494112521,-0.813598705259438,-2.10706135165055,-2.08743506818923,-1.68230184742669,-1.7931035783303,-1.75941321886768,-2.07842300132152
"4",-0.466666666666667,0.5,-0.5,-0.5,-1.13518898600295,-2.01035578634588,-1.32811874009495,-1.0377756918148,-1.75315686174752,-1.09220564599843,-1.26720886253237,-1.37869590294747,-1.78141665549421,-1.89948461611363
"4",-0.466666666666667,0.5,0.5,-0.5,-2.19483921439296,-1.38295241519927,-1.13822408188055,-1.0103557376765,-1.70035336686291,-1.95091652903208,-2.03251490284738,-1.94140346953829,-1.83049413034353,-2.15740939310808
"4",0.533333333333333,-0.5,-0.5,-0.5,-1.40467973748233,-1.866009873732,-1.79793742589909,-1.83928871758038,-2.12937359301517,-2.08630638993521,-1.80630448446013,-0.659519612579789,-0.951503006633738,-2.45626544424413
"4",0.533333333333333,-0.5,0.5,-0.5,-1.46278214102101,-1.73478327242908,-2.53604005182339,-2.30560104754081,-3.21406506162709,-2.3418667754348,-2.29025341735286,-2.37640994207986,-2.298202768383,-2.3590787728711
"4",0.533333333333333,0.5,-0.5,-0.5,-2.79307755226534,-2.09014035498974,-1.16601541544002,-1.47964362112691,-2.40359862839045,-1.9316434293441,-2.06379891921797,-1.49713315187517,-1.35384264574757,-2.2992955251795
"4",0.533333333333333,0.5,0.5,-0.5,-1.76795609405303,-2.03756868570419,-1.7548050887924,-1.60055989073883,-2.256437958939,-2.28664339782359,-2.50738034532609,-2.07352428908589,-2.38829888734758,-2.175371672709
"5",-0.466666666666667,-0.5,-0.5,-0.5,-1.25263233691109,-2.05843325831918,-1.17186967370871,-1.34788341585818,-1.11868380609427,-2.69995522956843,-1.12007738669692,-2.39510859063476,-2.58713570781884,-1.84214192735325
"5",-0.466666666666667,-0.5,0.5,-0.5,-1.35994787346861,-1.38400144274447,-1.91966971095713,-0.910372174178416,-1.11263386667326,-2.66683125794437,-2.27003876700629,-1.8608137287976,-2.03608376832685,-1.94660366530265
"5",-0.466666666666667,0.5,-0.5,-0.5,-1.59867545378911,-1.78274955113547,-2.21836672118514,-1.90432702545916,-0.386030958434147,-1.26848071721334,-1.81869339932667,-2.48890885025949,-2.14690257609537,-2.44551388007387
"5",-0.466666666666667,0.5,0.5,-0.5,-2.26901034332219,-1.56668609058622,-1.33800942480112,-1.60740065447401,-1.46868208107618,-2.1833701118032,-2.01899033113259,-2.478067961169,-2.26325989761646,-2.72185923891873
"5",0.533333333333333,-0.5,-0.5,-0.5,-0.834575045026138,-2.10422646237229,-2.5194154120515,-1.25503767133622,-1.38939037659572,-2.38787113834335,-1.40770966579156,-1.75656057200001,-2.51183899994525,-2.39228199331023
"5",0.533333333333333,-0.5,0.5,-0.5,-2.79210439314768,-1.58248963276751,-1.73304134568538,-1.66803816234749,-1.90543849185128,-0.874147830927089,-1.4697870132913,-1.46284501237794,-2.30199840227251,-3.08018480044773
"5",0.533333333333333,0.5,-0.5,-0.5,-1.87601685846776,-1.29706462129611,-1.38723263131294,-1.56209842753853,-1.96568789505474,-2.03449005235013,-1.61855445646786,-2.45871870893789,-1.98427461201171,-2.68559244463178
"5",0.533333333333333,0.5,0.5,-0.5,-1.53103112768649,-1.84661470032959,-1.34273145352445,-0.460959522429841,-2.15593877498774,-2.54063747803163,-2.21218225568949,-1.82943399760344,-1.33560385579786,-2.16307476281896
"6",-0.466666666666667,-0.5,-0.5,-0.5,-2.84587282455375,-1.2334484307873,-1.71904572029283,-2.01128293439881,-1.96961739971297,-2.0837215060711,-1.82270940186175,-1.5886251582739,-2.53431548797604,-1.70565397490971
"6",-0.466666666666667,-0.5,0.5,-0.5,-1.47169538761402,-1.83199940169578,-1.46429799233251,-1.26937072354848,-2.20409203706179,-2.50066267227475,-2.1832902879218,-2.44181953139616,-2.48287022188001,-2.13133630361648
"6",-0.466666666666667,0.5,-0.5,-0.5,-2.28661684140108,-1.44495680900798,-1.64983265925406,-0.617063712844261,-1.49821939782232,-2.69600588617684,-2.23462712297019,-2.09369195731678,-2.26533960990941,-2.09764916366314
"6",-0.466666666666667,0.5,0.5,-0.5,-1.31128209474995,-1.81646528545289,-1.52068965088788,-1.72057587330247,-1.27577556330385,-1.35834314482108,-1.00841397676355,-1.9016265640715,-2.28320659162647,-2.66151296743564
"6",0.533333333333333,-0.5,-0.5,-0.5,-1.51851322801475,-2.52076306170554,-1.25402578852611,-1.76196926546161,-1.90697520067547,-2.01212243503183,-1.11813092626915,-3.00918053944205,-2.92593419224307,-2.84643314279854
"6",0.533333333333333,-0.5,0.5,-0.5,-2.32242032830442,-2.68162248557754,-0.470377012141837,-1.79562494514447,-2.06775353603429,-2.45632829374728,-2.33265924720115,-2.11553351448079,-2.44558409924455,-2.20559513437953
"6",0.533333333333333,0.5,-0.5,-0.5,-0.568262462847749,-1.53178344037757,-1.68430188929765,-1.27835209050028,-0.89039765330079,-1.25607973926775,-0.865453922036903,-2.32546055524489,-1.6355253111962,-2.16108151487907
"6",0.533333333333333,0.5,0.5,-0.5,-1.42778169137194,-2.47472732165482,-1.72682671869696,-1.80422485097476,-2.13285893174081,-1.64514153411194,-1.00247920155912,-1.76760949715632,-2.27356795447463,-3.03522958839988
"7",-0.466666666666667,-0.5,-0.5,-0.5,-1.28886292893809,-1.49139959509749,-2.3417562955476,-1.56982542543678,-2.21006140231847,-1.64601759158437,-1.81480493268768,-2.01413165739118,-1.94259781995217,-2.31590771391109
"7",-0.466666666666667,-0.5,0.5,-0.5,-1.41702587247931,-2.06036784280041,-1.88150837347319,-1.57805449788584,-2.1552327935053,-2.42403455379773,-2.19100723502404,-1.56667067613441,-2.03244511335346,-2.2177019177835
"7",-0.466666666666667,0.5,-0.5,-0.5,-2.14873424465485,-1.55702829587075,-1.24614050055291,-1.47625331414277,-2.02844418307255,-1.12361196055569,-1.76865283529682,-2.22262109143775,-2.07044738758576,-2.23709223466406
"7",-0.466666666666667,0.5,0.5,-0.5,-2.14445550534192,-1.2321699113007,-1.37738519590187,-1.23515472015805,-0.976726031158718,-2.01366520810026,-1.7754322310399,-1.35228975618494,-1.6882029417853,-1.66693798693186
"7",0.533333333333333,-0.5,-0.5,-0.5,-1.24946721851364,-1.75747329109693,-2.34058588170896,-2.09382592726675,-2.24124026199677,-1.88398780109081,-1.40335661522431,-1.78450125195092,-2.47305336980893,-2.30280130536201
"7",0.533333333333333,-0.5,0.5,-0.5,-1.82862156295728,-1.88348949885602,-2.16485889855861,-2.06512342207964,-2.16121329461563,-1.54729862840175,-2.01835628187068,-2.41666571857258,-1.75613516303912,-2.16910639427737
"7",0.533333333333333,0.5,-0.5,-0.5,-1.19683799599104,-1.77180665259598,-1.27713341733427,-1.33447840432731,-2.32660619679586,-1.85446666922279,-1.36007879495559,-0.301568833607122,-2.25624470489722,-2.41535454105224
"7",0.533333333333333,0.5,0.5,-0.5,-2.18016856715923,-1.43915849932406,-1.471888894538,-0.56143869960582,-2.40703690742719,-1.73749034018082,-2.29702363364497,-1.39330309214823,-1.87768290412429,-2.15098260701683
"8",-0.466666666666667,-0.5,-0.5,-0.5,-1.20104887206218,-1.42768980054804,-1.20050624048449,-2.19305466363095,-1.67068346730762,-1.34444413249812,-1.17605296931248,-1.47612597513444,-0.550936214713232,-2.57756352669622
"8",-0.466666666666667,-0.5,0.5,-0.5,-1.97908778764996,-1.01528359737188,-2.05111234093444,-1.19178496083208,-1.42680464646039,-0.291641831756517,-1.52885977594723,-1.58981058236318,-2.13940343639873,-1.2877106349841
"8",-0.466666666666667,0.5,-0.5,-0.5,-1.61237605949978,-1.80650168150005,-1.39610951834142,-1.62209482209811,-1.58108660968847,-2.75390960747517,-0.433695782358963,-1.6229629652091,-1.64429966225348,-2.43406328293041
"8",-0.466666666666667,0.5,0.5,-0.5,-2.20719370745729,-2.28499037422969,-2.1192970312794,-1.52333436849539,-1.52067704054075,-2.10139562032331,-1.43169933653755,-1.0960523933228,-0.976466369244659,-2.37705945483113
"8",0.533333333333333,-0.5,-0.5,-0.5,-1.16119644971424,-2.29659211394246,-1.59892977879558,-1.14261511201548,-2.16142839455026,-2.00370296490525,-2.27417451895731,-2.21738942670943,-1.99055441057979,-2.19458355866814
"8",0.533333333333333,-0.5,0.5,-0.5,-1.66330729050387,-0.300515253906402,-1.48105535962819,-2.31944314750005,-1.78907756059783,-2.63526210561813,-1.81854753086042,-0.373688363919252,-1.79841431170513,-1.98206352519606
"8",0.533333333333333,0.5,-0.5,-0.5,-2.40914444045402,-0.868819462704056,-1.42510126218245,-1.83547449350649,-1.77143413465115,-1.59699149521331,-1.45247913506661,-2.29563939589763,-1.39815464266741,-2.66724755104054
"8",0.533333333333333,0.5,0.5,-0.5,-2.17887433892636,-1.18030318656702,-1.42425170768888,-0.945900193118854,-2.0937959201284,-1.76510929257437,-1.68098475510143,-2.17019550478861,-2.05817491964017,-2.32840378157347
"1",-0.466666666666667,-0.5,-0.5,0.5,-1.71780598132962,-1.08661789951785,-1.77618385737861,-1.50701034002202,-1.7715732159303,-1.8532227306866,-0.719034869783776,-1.91911991541937,-1.97702871898803,-2.21900674377374
"1",-0.466666666666667,-0.5,0.5,0.5,-1.57957695947022,-1.57503628864491,-1.29942668484674,-1.98719435037519,-1.90325841942999,-1.73354747802302,-1.36072253468625,-2.21377147345089,-2.1930624033254,-2.32344818701203
"1",-0.466666666666667,0.5,-0.5,0.5,-1.59793455640614,-1.14256847721089,-1.52879427517768,-1.64546689853678,-1.97827346238266,-1.37973042010657,-1.99133527073009,-2.02353809450671,-1.72523981435256,-2.15304388369997
"1",-0.466666666666667,0.5,0.5,0.5,-1.37370084307868,-1.74289463839572,-2.01545149522002,-1.85018880936467,-2.54849287678749,-1.36947521094377,-1.93318065377532,-2.16613326614568,-2.2607641471964,-2.69305489745756
"2",-0.466666666666667,-0.5,-0.5,0.5,-2.02724546782877,-1.82545999350028,-2.17059165105924,-1.70688474619295,-2.23096065869012,-2.27608124878283,-1.73939964542006,-1.81617502778035,-1.75533022978025,-2.01493789091734
"2",-0.466666666666667,-0.5,0.5,0.5,-1.24272502327749,-1.93853841029906,-1.78372536152701,-1.90745549931429,-1.85113093774243,-1.74824888484555,-2.37391092205199,-1.31513868109783,-1.66789091097149,-1.86542169456727
"2",-0.466666666666667,0.5,-0.5,0.5,-2.09131680333562,-2.17944939933493,-1.41695818927419,-1.50477599087973,-2.39828045170497,-2.13218100602821,-2.21390451346654,-1.7359502354959,-1.43640435668588,-1.64518925772077
"2",-0.466666666666667,0.5,0.5,0.5,-0.91198418208032,-1.64324420270611,-1.36650872989692,-1.39882499085943,-1.46061612346053,-1.90455528801786,-1.71913409088693,-1.92141752338778,-2.07215034268318,-1.63052401234118
"2",0.533333333333333,-0.5,-0.5,0.5,-0.790588865650464,-2.00422297950176,-1.7744132057792,-0.681318924300695,-1.40403345226583,-1.82517467928607,-1.34943345396716,-1.37108870798971,-0.230019091134622,-1.83010584636126
"2",0.533333333333333,-0.5,0.5,0.5,-0.77993363292774,-1.27473695157263,-1.20517828191676,-1.73402859961592,-1.81762719930938,-1.57560231361332,-1.7808828462037,-1.55116217493403,-1.90135780132636,-1.60100437775765
"2",0.533333333333333,0.5,-0.5,0.5,-1.32656162124602,-1.71542213143726,-1.38802524925229,-1.86809835173359,-0.926506624825892,-1.73018380333671,-1.61047420218366,-1.73043281338191,-1.81512281100975,-1.99817880308948
"2",0.533333333333333,0.5,0.5,0.5,-1.57887990658296,-2.21292204307384,-1.37634356330986,-2.09468134464113,-1.87243637135581,-1.84524388637169,-1.56128187465558,-1.66476676595172,-1.98212190919521,-2.25427464340164
"3",-0.466666666666667,-0.5,-0.5,0.5,-1.87109976579802,-2.03623902124322,-0.593777427727779,-1.52949002746267,-0.326835607797394,-1.39115241677599,-2.1839955773153,-2.28976708749011,-1.13176014132841,-2.28930891336405
"3",-0.466666666666667,-0.5,0.5,0.5,-0.743556297627279,-1.9844787735472,-1.61398000365681,-3.21385485996026,-1.4743172272071,-2.12985993509512,-2.10114546582391,-1.72676605847098,-2.02348954020293,-2.21588128101958
"3",-0.466666666666667,0.5,-0.5,0.5,-2.26118806796245,-0.62431381014885,-2.14910570383809,-1.46455475302543,-1.85799839170991,-2.40774142394141,-2.23097562177173,-1.5709081471544,-2.15768645044638,-1.9862959038848
"3",-0.466666666666667,0.5,0.5,0.5,-2.19619617689461,-2.19041139066154,-1.48925136519477,-0.58075311020579,-2.04966551393525,-2.23795861979645,-0.971005244399061,-2.09146681407425,-1.90764220248316,-2.30655412574083
"3",0.533333333333333,-0.5,-0.5,0.5,-2.26972628237507,-2.09067332444468,-2.08453213303462,-1.32505100547723,-1.92052260322016,-2.77102004307365,-1.0396182562541,-1.94823279793495,-1.38887627643225,-2.10699972271177
"3",0.533333333333333,-0.5,0.5,0.5,-1.76667819658579,-2.16273925670657,-2.31975337998929,-1.55285321656955,-1.79210283566904,-2.15571955338806,-2.18437201068197,-1.72216512339399,-2.52414784288843,-2.43294021357714
"3",0.533333333333333,0.5,-0.5,0.5,-1.30125097540922,-1.47021084274057,-0.888878580858274,-1.14458442739393,-2.39603947218923,-2.91842326137175,-1.40760574133461,-1.72294791650179,-2.46464127931542,-0.818488046251456
"3",0.533333333333333,0.5,0.5,0.5,-1.81717878762123,-1.98876989902521,-1.70540072975261,-1.47863563572524,-2.25541973736157,-0.723533204357254,-2.13168426353618,-2.7050371036225,-2.43867226086448,-3.16598708907162
"4",-0.466666666666667,-0.5,-0.5,0.5,-1.67502057669398,-1.80976756397144,-1.1549956933518,-1.49350566184568,-1.16010778694252,-1.7606856061345,-1.51830705179333,-1.79819910746923,-1.98140373515701,-1.66914515813618
"4",-0.466666666666667,-0.5,0.5,0.5,-0.584755769328554,-1.79345347221391,-1.25889743715881,-1.12871274115743,-1.20911633508975,-2.03928994003913,-0.867506000597501,-1.83828248120601,-1.77782686003236,-2.01095147615931
"4",-0.466666666666667,0.5,-0.5,0.5,-1.53224572843117,-1.8028425563741,-1.5468933940688,-1.86657136430026,-1.75049475468555,-1.825598297076,-1.55071413628849,-1.96467857054618,-1.84558397224106,-1.70236602078323
"4",-0.466666666666667,0.5,0.5,0.5,-1.75488667042571,-1.63116519632296,-1.41796380555349,-0.933955369449179,-1.17519550256755,-1.03540869437562,-1.51642433055202,-1.54405684907004,-0.8557148658881,-1.71773513706363
"4",0.533333333333333,-0.5,-0.5,0.5,-1.90167304823937,-1.70298505786989,-1.49967897730806,-1.71483007568155,-2.02818806011917,-2.32078613124442,-0.897468925006426,-1.239520105703,-2.12458227695579,-2.1634388187456
"4",0.533333333333333,-0.5,0.5,0.5,-1.64625580720175,-1.87825489568875,-1.67022016704829,-2.03749376115182,-1.31725380285321,-0.50548203824625,-1.70479875505436,-1.91846965691442,-1.85851019253346,-1.92816785660495
"4",0.533333333333333,0.5,-0.5,0.5,-2.08323433020035,-1.63264571697609,-0.75679538660946,-1.36497928756056,-1.83117399558687,-2.24471357483451,-0.203487425190576,-1.97480089572083,-1.95576116481988,-2.20109000053573
"4",0.533333333333333,0.5,0.5,0.5,-2.01054129483015,-2.05594335731755,-1.83705308984275,-1.59267705408873,-1.45881439247601,-1.73679189678861,-1.83594324563609,-2.17656281748836,-2.82614921428135,-2.21956140735926
"5",-0.466666666666667,-0.5,-0.5,0.5,-1.82603569049675,-0.69079093168124,-1.96646368572706,-1.58896322757847,-1.83406179302341,-1.99738766202787,-2.00470995134012,-2.24903672149303,-1.64392538263007,-2.32038702376714
"5",-0.466666666666667,-0.5,0.5,0.5,-1.220769530139,-1.65180646259899,-1.6221986021465,-1.0972934161327,-1.90774378677473,-2.51699916528646,-1.42222184981144,-1.20990820437547,-1.8956679874361,-2.14193967329797
"5",-0.466666666666667,0.5,-0.5,0.5,-0.631933806440922,-1.9087965082025,-1.75859656365177,-1.02172173765513,-1.49994994377473,-2.28821144959622,-1.7512228312989,-2.28932408830495,-2.00454067309983,-2.09430873871284
"5",-0.466666666666667,0.5,0.5,0.5,-1.76737133512032,-1.74238847899899,-1.01730174540027,-0.941578158470624,-2.06329297581736,-2.12590851262039,-1.71483457616881,-1.63012828726425,-1.841818339198,-2.31201229008391
"5",0.533333333333333,-0.5,-0.5,0.5,-1.73675659671566,-1.38291067873612,-1.28216165423358,-1.55873536426474,-1.01007742715594,-2.63391857093049,-1.33129678522293,-2.79306296460144,-2.03749391208471,-2.02281614367402
"5",0.533333333333333,-0.5,0.5,0.5,-2.32382386881052,-1.61203976454507,-1.70842477564126,-1.9073794978595,-1.24997531432379,-1.95050830203964,-1.44477281539,-2.89428058546432,-1.72283959564704,-2.18964706229437
"5",0.533333333333333,0.5,-0.5,0.5,-1.31602242369967,-1.02549054746549,-1.00763929353022,-1.32052373695772,-1.64900888561122,-2.25062338067107,-1.69106522651669,-1.09995030894762,-3.04252387638758,-2.87496940072078
"5",0.533333333333333,0.5,0.5,0.5,-2.22931698386513,-2.39308498706122,-1.62108033965055,-1.83308990943861,-1.83395097967839,-2.02621281119148,-1.46396359420653,-2.98722295789897,-0.887832194111178,-1.81307576437366
"6",-0.466666666666667,-0.5,-0.5,0.5,-1.38101580610835,-0.874071015877853,-1.86908138184003,-1.38516663288866,-1.90661551425114,-1.11211439089439,-0.594979730893317,-1.51284287011063,-1.14862207992144,-1.89038534867038
"6",-0.466666666666667,-0.5,0.5,0.5,-0.593637886576628,-1.86668693297441,-1.08366467119916,-1.15974077703714,-1.79472785840399,-1.92229413169401,-1.7049330621876,-1.70974929298065,-1.68977902274006,-1.86944922420518
"6",-0.466666666666667,0.5,-0.5,0.5,-2.03095339674545,-0.597488502053598,-0.76539608195086,-0.55385879444046,-1.44209740168823,-1.82929806550829,-1.74231757070313,-1.83425195859703,-0.205168245624544,-1.72237706175735
"6",-0.466666666666667,0.5,0.5,0.5,-2.09417385881983,-1.24415845685417,-1.60986649637754,-1.4430900052319,-1.91468169829819,-1.96963798162705,-1.77235786861193,-1.98163788169161,-1.93170882809509,-2.48187026863193
"6",0.533333333333333,-0.5,-0.5,0.5,-1.63365745285522,-1.85740986844327,-1.49851549632035,-0.97332044110184,-1.55683098118226,-2.54636714868099,-2.14173700969575,-1.55382434047104,-1.79265166261581,-2.22224079295459
"6",0.533333333333333,-0.5,0.5,0.5,-1.75536540423543,-1.41191366443722,-1.75019482320229,-1.9245183041923,-1.49861474695311,-1.83577891376508,-1.61424853553967,-1.22809241958133,-0.608852909088936,-0.976042234293445
"6",0.533333333333333,0.5,-0.5,0.5,-1.68522732621053,-1.58105621341535,-2.43435345903943,-1.89309471677321,-2.51894712320968,-2.49700356958574,-1.96327298406781,-1.69576789595378,-1.38503375498538,-0.501331664051233
"6",0.533333333333333,0.5,0.5,0.5,-1.96000530483878,-2.05769071867925,-1.8668600246588,-1.52533298779226,-1.62776142884754,-2.01756713391892,-1.51695338719814,-2.28104306426191,-1.57079196309621,-0.909112142167361
"7",-0.466666666666667,-0.5,-0.5,0.5,-1.43362569680694,-1.13419379555006,-2.19117280100207,-2.22402527968041,-1.89744000932799,-1.37821586376141,-2.06581951683284,-2.00797713430752,-1.84582168369837,-1.97419654547058
"7",-0.466666666666667,-0.5,0.5,0.5,-0.556260111295704,-0.842271551571899,-1.84967346634574,-1.82129674746278,-1.87843400686529,-2.14618502654405,-1.67125158902204,-2.03719118220826,-2.28050394415062,-2.44232207599627
